stock_code,bias,prev_high,strategy_tag,data_date
3628,-0.1431265999011992,66.7,bias|ma_conv,2026-01-30
00905,0.08071740258741651,18.92,ma_conv,2026-01-30
00840B,0.0,30.36,ma_conv,2026-01-30
5398,-0.178248549453515,20.75,bias|ma_conv,2026-01-30
0050,0.10589250806062586,73.2,ma_conv,2026-01-30
006204,0.11702850926891199,164.3,ma_conv,2026-01-30
00780B,0.0,37.89,ma_conv,2026-01-30
00653L,-0.053570134106560335,54.9,bias|ma_conv,2026-01-30
2701,-0.001956947162426599,11.05,bias|ma_conv,2026-01-30
3268,-0.054220871712088,17.0,bias|ma_conv,2026-01-30
9905,0.0069126342966602085,20.15,bias|ma_conv,2026-01-30
4555,-0.029393627954778942,40.25,bias|ma_conv,2026-01-30
6937,-0.07247675590904004,214.5,bias,2026-01-30
6024,0.01182762184419023,52.0,bias|ma_conv,2026-01-30
2753,-0.07571801566579635,178.0,bias|ma_conv,2026-01-30
6504,-0.006610824489475488,44.15,bias|ma_conv,2026-01-30
1227,-0.04219304764263892,29.2,bias|ma_conv,2026-01-30
2849,0.004811597825407756,13.4,bias|ma_conv,2026-01-30
4953,-0.04150844572476102,124.5,bias|ma_conv,2026-01-30
6703,-0.02677532013969732,105.0,bias|ma_conv,2026-01-30
8121,-0.01858083394294081,28.8,bias|ma_conv,2026-01-30
2548,-0.004672897196261682,107.5,bias|ma_conv,2026-01-30
3558,0.008968609865470767,140.5,bias|ma_conv,2026-01-30
00668,0.016733742851090742,56.05,bias|ma_conv,2026-01-30
5206,-0.06011387788302592,29.9,bias|ma_conv,2026-01-30
6412,-0.08235027223230494,83.0,bias|ma_conv,2026-01-30
5520,-0.022254919992642994,88.6,bias|ma_conv,2026-01-30
1605,0.2864113559071419,46.5,ma_conv,2026-01-30
1231,-0.032141938801748524,95.5,bias|ma_conv,2026-01-30
00857B,-0.013841925075044522,23.38,bias|ma_conv,2026-01-30
3583,-0.00040758100672506344,336.0,bias|ma_conv,2026-01-30
3028,0.19602192706866292,46.0,ma_conv,2026-01-30
2597,-0.004605556380924116,170.5,bias|ma_conv,2026-01-30
6187,0.06594357044344186,384.5,ma_conv,2026-01-30
1569,-0.0586815507618042,53.3,bias|ma_conv,2026-01-30
3592,0.037573765593486186,235.5,ma_conv,2026-01-30
2231,-0.047619047619047616,96.0,bias|ma_conv,2026-01-30
6835,-0.04487179487179487,39.05,bias|ma_conv,2026-01-30
6284,0.02406097338495555,87.0,bias|ma_conv,2026-01-30
2524,-0.011316259678380021,42.0,bias|ma_conv,2026-01-30
3372,0.0545424539978546,22.3,ma_conv,2026-01-30
2103,0.00016396130513195623,15.65,bias|ma_conv,2026-01-30
1726,0.0,76.1,ma_conv,2026-01-30
5356,0.040257437446640905,27.25,ma_conv,2026-01-30
2908,-0.0035674744741051325,20.35,bias|ma_conv,2026-01-30
00763U,0.09764516376466975,34.96,ma_conv,2026-01-30
1477,0.001201660476294541,315.0,bias|ma_conv,2026-01-30
6177,-0.04086526197642987,47.9,bias,2026-01-30
6651,0.08782013354745981,88.5,ma_conv,2026-01-30
4157,0.12685392327450498,13.95,ma_conv,2026-01-30
6742,-0.016231086657496497,46.15,bias|ma_conv,2026-01-30
4190,-0.02761700016537129,29.45,bias|ma_conv,2026-01-30
6789,0.07879629045486088,292.0,ma_conv,2026-01-30
6221,-0.06491053156320514,30.15,bias|ma_conv,2026-01-30
009808,0.09547087578773782,21.87,ma_conv,2026-01-30
6925,-0.09927412090920322,87.3,bias|ma_conv,2026-01-30
2460,0.15668789808917194,23.15,ma_conv,2026-01-30
4911,0.0,42.6,ma_conv,2026-01-30
3664,-0.08851529268786715,16.25,bias|ma_conv,2026-01-30
00687C,0.0,9.36,ma_conv,2026-01-30
6697,0.0,45.15,ma_conv,2026-01-30
6863,-0.07176622260421138,113.5,bias|ma_conv,2026-01-30
00643,0.050235061056740055,17.91,ma_conv,2026-01-30
3094,0.03754034312892819,26.2,ma_conv,2026-01-30
3406,0.026607371674078506,454.0,ma_conv,2026-01-30
3402,0.04282315622521813,134.0,ma_conv,2026-01-30
4433,0.0,22.5,ma_conv,2026-01-30
9943,-0.016825405538934506,59.7,bias|ma_conv,2026-01-30
6570,0.027042025057093435,41.05,ma_conv,2026-01-30
8087,-0.13041312847075237,29.55,bias|ma_conv,2026-01-30
00982B,-0.006754733304495489,9.99,bias|ma_conv,2026-01-30
2379,-0.056002082587615014,502.0,bias|ma_conv,2026-01-30
2851,0.008467079489447856,26.85,bias|ma_conv,2026-01-30
5457,-0.10694260373126713,37.15,bias|ma_conv,2026-01-30
2467,0.06666666666666667,255.0,ma_conv,2026-01-30
2706,-0.009824696590252322,12.9,bias|ma_conv,2026-01-30
5269,0.024758374155964578,1330.0,bias|ma_conv,2026-01-30
3703,-0.002060641742714011,22.95,bias|ma_conv,2026-01-30
6533,-0.05920944726914873,248.0,bias|ma_conv,2026-01-30
6203,-0.11810737859232874,66.7,bias|ma_conv,2026-01-30
6637,-0.021814586532595732,77.9,bias|ma_conv,2026-01-30
2028,0.17624110016580535,21.9,ma_conv,2026-01-30
5531,-0.010118785745710571,9.01,bias|ma_conv,2026-01-30
4707,0.007759750075581977,10.1,bias|ma_conv,2026-01-30
6838,0.026939070692460716,29.6,ma_conv,2026-01-30
8444,-0.06795586808923378,10.4,bias|ma_conv,2026-01-30
6741,0.0,68.3,ma_conv,2026-01-30
8040,-0.033580138638241976,49.2,bias|ma_conv,2026-01-30
00761B,-0.004727874542980098,35.0,bias|ma_conv,2026-01-30
5009,0.054639175257731924,35.25,ma_conv,2026-01-30
00656R,0.006970069700697077,6.2,bias|ma_conv,2026-01-30
6237,-0.016030503054405242,41.05,bias|ma_conv,2026-01-30
3705,-0.01378109599551455,56.5,bias|ma_conv,2026-01-30
2882B,0.002025133853025149,60.2,bias|ma_conv,2026-01-30
2505,-0.04126109053320693,18.7,bias|ma_conv,2026-01-30
2514,0.010647287476761916,15.3,bias|ma_conv,2026-01-30
6730,0.0,37.5,ma_conv,2026-01-30
6166,-0.007511587022534743,64.3,bias|ma_conv,2026-01-30
6951,0.0539132787661505,78.0,ma_conv,2026-01-30
2607,-0.02110825560913633,57.1,bias|ma_conv,2026-01-30
4163,0.0,92.9,ma_conv,2026-01-30
6965,-0.000561257216164381,84.1,bias|ma_conv,2026-01-30
2702,0.000565291124929427,11.8,bias|ma_conv,2026-01-30
2332,0.002326073165574256,16.25,bias|ma_conv,2026-01-30
1608,0.023932006262581053,41.4,bias|ma_conv,2026-01-30
8182,0.06723113863262986,28.8,ma_conv,2026-01-30
2429,-0.21376757642153624,67.0,bias,2026-01-30
00687B,-0.013205239970278082,28.11,bias|ma_conv,2026-01-30
00664R,-0.1036939808738046,2.41,bias|ma_conv,2026-01-30
6534,-0.033200433608319285,89.0,bias|ma_conv,2026-01-30
1604,-0.012261347723624355,24.2,bias|ma_conv,2026-01-30
5392,0.004761820466976935,50.5,bias|ma_conv,2026-01-30
1441,-0.049339290807110955,10.0,bias|ma_conv,2026-01-30
1905,0.025747508305647884,12.5,ma_conv,2026-01-30
00777B,-0.01194191070571301,32.99,bias|ma_conv,2026-01-30
2530,-0.06885828520657486,26.6,bias,2026-01-30
6290,-0.11081744383613364,165.0,bias|ma_conv,2026-01-30
00717,0.010517907069631172,15.19,bias|ma_conv,2026-01-30
00753L,0.037023560447557634,13.64,ma_conv,2026-01-30
5215,0.04325235859805834,38.15,ma_conv,2026-01-30
009804,0.09554777388694344,16.17,ma_conv,2026-01-30
2887G,0.0,39.8,ma_conv,2026-01-30
1443,0.0,27.5,ma_conv,2026-01-30
3141,-0.018320558209878563,49.7,bias|ma_conv,2026-01-30
3492,-0.03495145631067956,25.6,bias|ma_conv,2026-01-30
8437,-0.05021023992085095,16.2,bias|ma_conv,2026-01-30
00903,0.0071422457655326305,17.75,bias|ma_conv,2026-01-30
2916,-0.04360345536816134,46.6,bias|ma_conv,2026-01-30
00932,0.04305094130675525,15.16,ma_conv,2026-01-30
1452,-0.0007057163020465372,11.95,bias|ma_conv,2026-01-30
6188,0.009235456536227734,109.5,bias|ma_conv,2026-01-30
6414,-0.021617431745758257,289.5,bias|ma_conv,2026-01-30
020039,0.0,10.28,ma_conv,2026-01-30
2406,0.13088792636708171,29.1,ma_conv,2026-01-30
00876,0.1479285006366689,59.7,ma_conv,2026-01-30
1591,0.01029850494699063,50.4,bias|ma_conv,2026-01-30
00709,0.06223367493123046,38.77,ma_conv,2026-01-30
1570,-0.0017258116708013488,31.3,bias|ma_conv,2026-01-30
8403,0.006470670980447433,23.9,bias|ma_conv,2026-01-30
00645,0.041254503425727194,50.0,ma_conv,2026-01-30
3324,-0.04245804177408326,935.0,bias|ma_conv,2026-01-30
1101,0.13801278827501984,26.75,ma_conv,2026-01-30
1413,0.0,9.99,ma_conv,2026-01-30
4120,0.0,45.15,ma_conv,2026-01-30
8409,0.0,20.85,ma_conv,2026-01-30
2430,-0.02367182729264707,22.65,bias|ma_conv,2026-01-30
6906,-0.05855882527088646,79.8,bias|ma_conv,2026-01-30
4536,-0.04101967528197861,160.0,bias|ma_conv,2026-01-30
00901,0.09954444121353102,28.63,ma_conv,2026-01-30
9944,-0.011771688594322148,16.75,bias|ma_conv,2026-01-30
00712,0.04925014888740502,9.69,ma_conv,2026-01-30
7715,0.03261446935089758,33.5,ma_conv,2026-01-30
3611,-0.04765800777255067,196.0,bias|ma_conv,2026-01-30
00841B,0.0,29.63,ma_conv,2026-01-30
3625,-0.07490059238821718,19.55,bias|ma_conv,2026-01-30
1419,0.057036209315042254,76.7,ma_conv,2026-01-30
2248,0.0,48.15,ma_conv,2026-01-30
6923,-0.054851760960403284,96.0,bias|ma_conv,2026-01-30
00711B,-0.01199430778613532,16.2,bias|ma_conv,2026-01-30
00710B,0.00014029672757881375,19.02,bias|ma_conv,2026-01-30
2506,-0.033138818994592846,9.03,bias|ma_conv,2026-01-30
00785B,-0.01076010419918987,35.38,bias|ma_conv,2026-01-30
4716,-0.04712151290356276,15.45,bias|ma_conv,2026-01-30
3083,-0.013583206217767155,34.95,bias|ma_conv,2026-01-30
00844B,0.0,32.29,ma_conv,2026-01-30
5519,-0.030534750955847612,31.2,bias|ma_conv,2026-01-30
5608,-4.694615276273839e-05,18.1,bias|ma_conv,2026-01-30
5525,-0.07598274209012464,25.7,bias|ma_conv,2026-01-30
9946,-0.06167093320921561,17.15,bias,2026-01-30
1440,-0.005545061239412612,13.95,bias|ma_conv,2026-01-30
3545,0.02077601745564935,54.6,bias|ma_conv,2026-01-30
2882A,0.00016450074025329842,60.8,bias|ma_conv,2026-01-30
3522,-0.04733462744512471,16.15,bias,2026-01-30
5487,0.0,29.2,ma_conv,2026-01-30
6785,-0.007914595987483812,271.5,bias|ma_conv,2026-01-30
4123,0.04372598955410693,41.7,ma_conv,2026-01-30
6799,0.035526846992329476,89.5,ma_conv,2026-01-30
00982D,-0.002417484829049262,10.13,bias|ma_conv,2026-01-30
8222,-0.0354350291478484,42.1,bias|ma_conv,2026-01-30
00980D,-0.006855601401447864,20.75,bias|ma_conv,2026-01-30
009805,0.05936861944400818,13.53,ma_conv,2026-01-30
2247,-0.044552426672911434,274.5,bias|ma_conv,2026-01-30
6664,-0.00583055687767727,284.5,bias|ma_conv,2026-01-30
00988A,0.14990862188869658,11.87,ma_conv,2026-01-30
6270,0.11682908135333409,26.45,ma_conv,2026-01-30
1447,0.01601325234676986,5.66,bias,2026-01-30
4987,0.12081413738568378,81.6,ma_conv,2026-01-30
00982A,0.077441863178652,15.55,ma_conv,2026-01-30
6957,-0.09173628918851842,187.0,bias|ma_conv,2026-01-30
3499,0.03151862464183371,17.1,ma_conv,2026-01-30
6532,0.04562043795620438,58.0,ma_conv,2026-01-30
00883B,-0.00830953832333398,30.93,bias|ma_conv,2026-01-30
00771,-0.0005993097604826058,16.16,bias|ma_conv,2026-01-30
6823,-0.17609372549898084,62.0,bias,2026-01-30
5512,-0.010680157391793104,7.97,bias|ma_conv,2026-01-30
2762,-0.03742621781150684,74.4,bias|ma_conv,2026-01-30
00980B,-0.006964102742223995,9.53,bias|ma_conv,2026-01-30
5701,-0.013609689099762765,4.0,bias|ma_conv,2026-01-30
2236,0.058391871550426605,113.5,ma_conv,2026-01-30
00640L,0.07412818395477366,84.6,ma_conv,2026-01-30
7721,-0.029387975195470612,49.6,bias|ma_conv,2026-01-30
4173,-0.00232558139534887,21.6,bias|ma_conv,2026-01-30
8916,-0.0031268486436238025,49.25,bias|ma_conv,2026-01-30
6649,-0.0022398696803094978,50.3,bias|ma_conv,2026-01-30
3086,0.011576936045858103,232.0,bias|ma_conv,2026-01-30
2414,-0.004245465071400952,41.05,bias|ma_conv,2026-01-30
3168,0.0,40.35,ma_conv,2026-01-30
5344,-0.04629578169288052,14.75,bias|ma_conv,2026-01-30
6171,-0.017737766289330555,27.7,bias|ma_conv,2026-01-30
6913,-0.02483641736438469,116.5,bias|ma_conv,2026-01-30
00722B,-0.013854229412271069,36.29,bias|ma_conv,2026-01-30
3017,0.039886039886039885,1495.0,ma_conv,2026-01-30
6224,-0.053406567722332515,40.6,bias|ma_conv,2026-01-30
1268,-0.008886565603763663,159.5,bias|ma_conv,2026-01-30
5905,-0.009738483422693994,9.3,bias|ma_conv,2026-01-30
4164,-0.10227072698468583,34.75,bias|ma_conv,2026-01-30
7743,0.0,20.75,ma_conv,2026-01-30
3622,-0.026177211325650665,65.8,bias|ma_conv,2026-01-30
6115,-0.004012356638142378,47.2,bias|ma_conv,2026-01-30
8390,0.14242193450114243,106.0,ma_conv,2026-01-30
3437,0.1408281312639598,17.6,ma_conv,2026-01-30
5015,0.0,31.1,ma_conv,2026-01-30
8103,0.0,90.0,ma_conv,2026-01-30
6183,-0.00703783708452386,95.5,bias|ma_conv,2026-01-30
4943,-0.12705751803218046,12.0,bias|ma_conv,2026-01-30
006205,0.03906769221651676,41.42,ma_conv,2026-01-30
00757,-0.04325344140870669,114.3,bias|ma_conv,2026-01-30
6214,-0.038076152304609236,118.5,bias|ma_conv,2026-01-30
3548,-0.010157929858382075,92.0,bias|ma_conv,2026-01-30
1805,0.011662217226359448,12.0,bias|ma_conv,2026-01-30
2891B,0.0,63.9,ma_conv,2026-01-30
00980A,0.0853160511363637,16.45,ma_conv,2026-01-30
5546,-0.022944340761883734,22.6,bias|ma_conv,2026-01-30
6244,0.19227325060765,23.5,ma_conv,2026-01-30
1109,-0.00472407129053055,15.45,bias|ma_conv,2026-01-30
5536,-0.13419913419913418,675.0,bias,2026-01-30
2610,0.10155474694012571,22.75,ma_conv,2026-01-30
3029,-0.013638039071139002,113.0,bias|ma_conv,2026-01-30
6233,0.08380016005487594,24.45,ma_conv,2026-01-30
2609,-0.002397484198399545,54.9,bias|ma_conv,2026-01-30
00746B,-0.010537859344689794,35.81,bias|ma_conv,2026-01-30
6269,0.050775740479548574,60.4,ma_conv,2026-01-30
00775B,0.0,32.6,ma_conv,2026-01-30
6952,0.0,44.25,ma_conv,2026-01-30
6148,-0.08473935242577704,37.15,bias|ma_conv,2026-01-30
6792,0.07079688321621494,56.3,ma_conv,2026-01-30
1315,-0.0041107577755369025,64.2,bias|ma_conv,2026-01-30
2477,0.017054050336955055,25.3,bias|ma_conv,2026-01-30
3673,-0.06672271935619489,39.55,bias|ma_conv,2026-01-30
00770,-0.04939748490065064,54.45,bias|ma_conv,2026-01-30
1815,0.04700895318113546,93.2,ma_conv,2026-01-30
1264,-0.019762845849802372,279.0,bias|ma_conv,2026-01-30
00730,0.0037524135669787647,23.44,bias|ma_conv,2026-01-30
3322,0.06164383561643838,16.3,ma_conv,2026-01-30
00689R,0.0,21.78,ma_conv,2026-01-30
6885,-0.06764485009531528,27.15,bias|ma_conv,2026-01-30
1589,-0.019448559277488446,17.7,bias|ma_conv,2026-01-30
6461,0.1566265060240963,20.45,ma_conv,2026-01-30
6523,-0.018447615732683567,119.0,bias|ma_conv,2026-01-30
6771,-0.026171197223828886,45.3,bias|ma_conv,2026-01-30
2243,-0.0009535685469083083,11.45,bias|ma_conv,2026-01-30
6026,0.15917843388960218,15.4,ma_conv,2026-01-30
2007,0.19420749851219993,9.65,ma_conv,2026-01-30
00917,-0.11496136736127367,22.1,bias,2026-01-30
3527,-0.009707008638347166,57.7,bias|ma_conv,2026-01-30
1784,-0.05273501473960033,99.6,bias,2026-01-30
2388,-0.027589114244226835,53.9,bias|ma_conv,2026-01-30
8940,-0.008224085986482997,20.5,bias|ma_conv,2026-01-30
00728,0.09901898635978776,41.74,ma_conv,2026-01-30
00696B,-0.016940956857629526,29.14,bias|ma_conv,2026-01-30
6629,-0.002791663961565826,128.0,bias|ma_conv,2026-01-30
8421,-0.0011525163273145443,13.4,bias|ma_conv,2026-01-30
6151,0.027936145952109456,30.3,ma_conv,2026-01-30
00845B,-0.0007860090391038632,33.9,bias|ma_conv,2026-01-30
6201,-0.026553941414622494,54.9,bias|ma_conv,2026-01-30
1432,0.02696951473377447,18.55,ma_conv,2026-01-30
8183,-0.036234590960029844,33.0,bias|ma_conv,2026-01-30
00919,0.04794903319548442,23.82,ma_conv,2026-01-30
2608,-0.02297702297702295,32.8,bias|ma_conv,2026-01-30
020033,0.0,4.59,ma_conv,2026-01-30
4584,0.0,47.9,ma_conv,2026-01-30
8110,0.43668095899510817,83.5,ma_conv,2026-01-30
5515,-0.023276813484498848,32.9,bias,2026-01-30
3687,-0.030237893474980872,80.2,bias|ma_conv,2026-01-30
4729,-0.019622641509433974,22.3,bias,2026-01-30
2752,0.0,207.5,ma_conv,2026-01-30
6120,0.05299098606938009,13.2,ma_conv,2026-01-30
2886,-0.03570540965951456,39.4,bias|ma_conv,2026-01-30
8435,0.006774557771923211,53.8,bias|ma_conv,2026-01-30
3205,0.011431496331683945,52.0,bias|ma_conv,2026-01-30
6560,0.0025471217524197075,41.45,bias|ma_conv,2026-01-30
00639,0.020275122921385606,15.43,bias|ma_conv,2026-01-30
00678,0.024743982200095015,35.62,bias|ma_conv,2026-01-30
3224,-0.019995286695792522,45.75,bias|ma_conv,2026-01-30
8466,-0.010364426613172927,22.55,bias|ma_conv,2026-01-30
3036A,0.007324820120567807,51.8,bias|ma_conv,2026-01-30
4961,0.020006938822713025,151.5,bias|ma_conv,2026-01-30
3056,-0.07162534435261693,17.15,bias|ma_conv,2026-01-30
00875,-0.03835145964510587,37.59,bias|ma_conv,2026-01-30
4438,-0.11479228678659235,69.0,bias|ma_conv,2026-01-30
6136,0.00020881186051363563,23.95,bias|ma_conv,2026-01-30
5508,-0.1298180395225983,60.8,bias|ma_conv,2026-01-30
1402,-0.010646816335004056,28.3,bias|ma_conv,2026-01-30
1712,0.03379570769843831,45.85,ma_conv,2026-01-30
4545,0.01250522988238568,39.25,bias|ma_conv,2026-01-30
6752,-0.05117415501561014,119.5,bias|ma_conv,2026-01-30
6023,-0.009214969048958934,94.5,bias|ma_conv,2026-01-30
8930,-0.03030303030303039,30.5,bias|ma_conv,2026-01-30
3466,-0.0874389351476435,40.0,bias|ma_conv,2026-01-30
1626,-0.004220616639244707,11.6,bias|ma_conv,2026-01-30
00791B,0.0,56.7,ma_conv,2026-01-30
2387,-0.04550358570793942,38.2,bias|ma_conv,2026-01-30
7728,0.42127704374374897,687.0,ma_conv,2026-01-30
3025,0.1555344974149582,76.3,ma_conv,2026-01-30
6186,-0.13347395648893762,48.45,bias|ma_conv,2026-01-30
2901,0.0,24.65,ma_conv,2026-01-30
3508,0.0553532410779315,24.35,ma_conv,2026-01-30
910861,0.0,5.6,ma_conv,2026-01-30
8411,-0.013251783893985701,12.1,bias|ma_conv,2026-01-30
5529,0.038314295496280806,28.0,ma_conv,2026-01-30
6928,-0.025143574151826685,52.5,bias|ma_conv,2026-01-30
00859B,-0.001671182645660571,41.02,bias|ma_conv,2026-01-30
2751,0.0,60.8,ma_conv,2026-01-30
1310,0.010891763104152494,9.16,bias|ma_conv,2026-01-30
00760B,-0.005105498576785903,55.05,bias|ma_conv,2026-01-30
8354,-0.0294210030363313,15.5,bias|ma_conv,2026-01-30
9931,0.0,34.1,ma_conv,2026-01-30
00751B,-0.011452247986205947,32.01,bias|ma_conv,2026-01-30
8064,0.15530508290885445,55.5,ma_conv,2026-01-30
5212,0.008274984086569001,53.8,bias|ma_conv,2026-01-30
3033,0.008458390177353326,31.25,bias|ma_conv,2026-01-30
2353,-0.0716597318539066,25.75,bias|ma_conv,2026-01-30
4439,-0.010047281323877168,103.0,bias|ma_conv,2026-01-30
2612,0.042545464703746136,64.0,ma_conv,2026-01-30
3021,0.012170480710492877,18.0,bias|ma_conv,2026-01-30
2603,-0.0015656452695145993,191.0,bias|ma_conv,2026-01-30
9945,-0.03236644641057233,29.45,bias|ma_conv,2026-01-30
5410,-0.02477282561661625,30.75,bias|ma_conv,2026-01-30
1560,0.10614753169006097,428.0,ma_conv,2026-01-30
8424,0.0,72.9,ma_conv,2026-01-30
5272,0.037260825780463344,21.05,ma_conv,2026-01-30
00654R,0.0,6.48,ma_conv,2026-01-30
5220,0.022998735303761352,18.4,bias|ma_conv,2026-01-30
6198,0.0,26.1,ma_conv,2026-01-30
2883,0.06962962962962967,18.3,ma_conv,2026-01-30
5438,-0.030422577953114472,22.15,bias|ma_conv,2026-01-30
8450,-0.017635913132196382,17.0,bias|ma_conv,2026-01-30
6585,-0.0039438686600018445,91.5,bias|ma_conv,2026-01-30
00966B,-0.005665422079834179,14.07,bias|ma_conv,2026-01-30
2102,0.022584165897069977,20.3,bias|ma_conv,2026-01-30
1595,-0.005102040816326578,38.9,bias|ma_conv,2026-01-30
00981D,-0.002585536855796785,10.48,bias|ma_conv,2026-01-30
6668,-0.03170933833471451,38.5,bias|ma_conv,2026-01-30
3035,-0.015765433917784066,171.5,bias|ma_conv,2026-01-30
6121,-0.025708511538280795,347.5,bias|ma_conv,2026-01-30
3605,0.02509851630477898,66.3,ma_conv,2026-01-30
2646,-0.017446216418709297,23.05,bias|ma_conv,2026-01-30
2401,0.05926252858805118,22.4,ma_conv,2026-01-30
00693U,-0.02564307078763706,20.58,bias|ma_conv,2026-01-30
1904,-0.011495322753292946,18.1,bias|ma_conv,2026-01-30
1810,0.030258028587339874,19.5,ma_conv,2026-01-30
5481,0.033929390187987254,22.9,ma_conv,2026-01-30
2897,0.00107819667038244,9.16,bias|ma_conv,2026-01-30
5538,0.0,32.45,ma_conv,2026-01-30
7786,0.0,156.5,ma_conv,2026-01-30
6266,0.0036663611365720375,29.65,bias|ma_conv,2026-01-30
4105,0.03901904259206626,85.9,ma_conv,2026-01-30
3284,-0.0498644347518567,20.55,bias|ma_conv,2026-01-30
2483,0.015316527096802129,20.05,bias|ma_conv,2026-01-30
2450,0.0005760368663594143,28.95,bias|ma_conv,2026-01-30
6277,-0.01833843486740521,60.8,bias|ma_conv,2026-01-30
4772,0.002982263380944871,328.5,bias,2026-01-30
00703,0.01764923933518445,22.8,bias|ma_conv,2026-01-30
8931,-0.029661245880382565,45.85,bias|ma_conv,2026-01-30
3167,-0.009833066544706177,221.5,bias|ma_conv,2026-01-30
6691,0.09539276203377305,615.0,ma_conv,2026-01-30
2634,0.02189781021897797,55.8,bias|ma_conv,2026-01-30
4933,-0.04440728880324184,57.3,bias|ma_conv,2026-01-30
009812,0.05472019841884975,11.36,ma_conv,2026-01-30
8163,-0.013924485428171273,31.55,bias|ma_conv,2026-01-30
3379,-0.05265193014113558,50.8,bias|ma_conv,2026-01-30
6275,0.005164878823996924,52.2,bias|ma_conv,2026-01-30
2913,-0.038201695123449154,13.25,bias|ma_conv,2026-01-30
00949,0.026383989633575713,19.02,ma_conv,2026-01-30
2323,0.04685699446545373,10.95,ma_conv,2026-01-30
6142,0.030427674945947274,10.05,ma_conv,2026-01-30
6535,-0.06375033342224587,183.5,bias|ma_conv,2026-01-30
2618,0.04108190865016588,38.15,ma_conv,2026-01-30
3306,-0.034673233062691294,49.65,bias|ma_conv,2026-01-30
5234,-0.03589193406807759,336.5,bias,2026-01-30
910322,0.0,23.8,ma_conv,2026-01-30
2616,-0.001275742664479814,13.9,bias|ma_conv,2026-01-30
00665L,0.0383233001523466,12.1,ma_conv,2026-01-30
8271,0.14196769818764646,127.5,ma_conv,2026-01-30
5490,-0.07334493178280381,25.85,bias|ma_conv,2026-01-30
3014,0.013014421385860047,120.5,bias|ma_conv,2026-01-30
2254,0.0,59.5,ma_conv,2026-01-30
01007T,0.0,13.66,ma_conv,2026-01-30
2067,-0.01959198200967463,10.2,bias|ma_conv,2026-01-30
6875,-0.1178948411715149,45.15,bias,2026-01-30
5464,-0.015353056187698298,25.6,bias|ma_conv,2026-01-30
00861,0.09890437949667137,61.85,ma_conv,2026-01-30
00961,0.033375901701584186,10.13,ma_conv,2026-01-30
6756,-0.034150558883468005,81.3,bias|ma_conv,2026-01-30
7708,0.003500181043846999,97.0,bias|ma_conv,2026-01-30
6918,-0.03143090252146555,87.8,bias|ma_conv,2026-01-30
4529,-0.0741581192702188,3.41,bias|ma_conv,2026-01-30
6791,0.03918495297805647,113.5,ma_conv,2026-01-30
00944,0.03404357853430165,15.27,ma_conv,2026-01-30
6661,0.0,19.05,ma_conv,2026-01-30
6530,-0.015014024088434195,60.4,bias|ma_conv,2026-01-30
2726,-0.17083631165117946,11.7,bias|ma_conv,2026-01-30
2440,0.08895522388059691,15.75,ma_conv,2026-01-30
8227,-0.03859174001354089,151.5,bias|ma_conv,2026-01-30
1558,-0.037406400613711616,96.5,bias|ma_conv,2026-01-30
6140,-0.17177355742976774,24.5,bias|ma_conv,2026-01-30
3060,0.13528248436581328,38.5,ma_conv,2026-01-30
6163,0.22616362517941344,64.9,ma_conv,2026-01-30
2428,-0.07217926755868331,171.0,bias|ma_conv,2026-01-30
3047,-0.0229076888183262,18.85,bias|ma_conv,2026-01-30
8085,0.009340310039610581,17.45,bias|ma_conv,2026-01-30
6541,-0.05121847977263115,55.8,bias|ma_conv,2026-01-30
1735,0.0041971086584796525,16.7,bias|ma_conv,2026-01-30
2427,-0.05267076121347488,25.85,bias|ma_conv,2026-01-30
6732,0.033175798979926056,196.5,ma_conv,2026-01-30
1232,0.006896551724137931,147.0,bias|ma_conv,2026-01-30
1210,-0.017816942175339405,52.0,bias|ma_conv,2026-01-30
6184,0.004057850379773331,48.25,bias|ma_conv,2026-01-30
1466,0.01677270098322733,14.75,bias|ma_conv,2026-01-30
6843,0.0,50.3,ma_conv,2026-01-30
00858,-0.022758497102920987,32.77,bias|ma_conv,2026-01-30
3388,0.006895808641310133,62.4,bias|ma_conv,2026-01-30
3712,0.0,26.6,ma_conv,2026-01-30
3686,0.04482943382746915,19.65,ma_conv,2026-01-30
4745,-0.04543468763652246,22.0,bias|ma_conv,2026-01-30
5522,0.009069430683637119,67.7,bias|ma_conv,2026-01-30
2069,0.18613312959602724,21.5,ma_conv,2026-01-30
6811,-0.028368794326241134,212.0,bias|ma_conv,2026-01-30
2354,-0.08731946468795548,58.7,bias|ma_conv,2026-01-30
006203,0.11223939548857427,133.2,ma_conv,2026-01-30
9938,-0.05984111314812199,50.7,bias|ma_conv,2026-01-30
5493,-0.05352752033289186,85.6,bias|ma_conv,2026-01-30
2734,-0.04812691641114499,18.0,bias|ma_conv,2026-01-30
1540,0.056307911617961504,25.7,ma_conv,2026-01-30
2340,-0.03097596366159857,25.95,bias|ma_conv,2026-01-30
3178,0.049847781297087744,58.0,ma_conv,2026-01-30
3455,0.06662236251869086,113.0,ma_conv,2026-01-30
00882,0.018063466232709508,15.9,bias|ma_conv,2026-01-30
00734B,0.0,15.72,ma_conv,2026-01-30
2012,0.09599078823406267,17.7,ma_conv,2026-01-30
00700,0.023541453428863934,19.29,bias|ma_conv,2026-01-30
2897B,0.0,11.75,ma_conv,2026-01-30
